id,name,kind,row,col,utm_e,utm_n,lat,lon
3000,confluence_2999,gauge+site,21,15,523350.0,2917950.0,26.381456,87.23408
3001,confluence_3000,gauge,21,68,539250.0,2917950.0,26.381107,87.393472
3001,confluence_3000,gauge+site,21,68,539250.0,2917950.0,26.381107,87.393472
3002,confluence_3001,gauge,21,84,544050.0,2917950.0,26.380966,87.44159
3002,confluence_3001,gauge+site,21,84,544050.0,2917950.0,26.380966,87.44159
3003,confluence_3002,gauge,21,95,547350.0,2917950.0,26.380861,87.47467
3003,confluence_3002,gauge+site,21,95,547350.0,2917950.0,26.380861,87.47467
3004,confluence_3003,gauge,21,110,551850.0,2917950.0,26.380704,87.51978
3004,confluence_3003,gauge+site,21,110,551850.0,2917950.0,26.380704,87.51978
3005,confluence_3004,gauge,21,111,552150.0,2917950.0,26.380693,87.522787
3005,confluence_3004,gauge+site,21,111,552150.0,2917950.0,26.380693,87.522787
3006,confluence_3005,gauge,21,123,555750.0,2917950.0,26.380557,87.558875
3006,confluence_3005,gauge+site,21,123,555750.0,2917950.0,26.380557,87.558875
3007,confluence_3006,gauge,21,125,556350.0,2917950.0,26.380533,87.564889
3007,confluence_3006,gauge+site,21,125,556350.0,2917950.0,26.380533,87.564889
3008,confluence_3007,gauge,21,136,559650.0,2917950.0,26.380399,87.597969
3008,confluence_3007,gauge+site,21,136,559650.0,2917950.0,26.380399,87.597969
3009,confluence_3008,gauge,21,142,561450.0,2917950.0,26.380322,87.616013
3009,confluence_3008,gauge+site,21,142,561450.0,2917950.0,26.380322,87.616013
3010,confluence_3009,gauge,45,106,550650.0,2910750.0,26.315738,87.507467
3010,confluence_3009,gauge+site,45,106,550650.0,2910750.0,26.315738,87.507467
3011,confluence_3010,gauge,45,118,554250.0,2910750.0,26.315606,87.543535
3011,confluence_3010,gauge+site,45,118,554250.0,2910750.0,26.315606,87.543535
3012,confluence_3011,gauge,45,132,558450.0,2910750.0,26.31544,87.585613
3012,confluence_3011,gauge+site,45,132,558450.0,2910750.0,26.31544,87.585613
3013,confluence_3012,gauge,45,134,559050.0,2910750.0,26.315415,87.591624
3013,confluence_3012,gauge+site,45,134,559050.0,2910750.0,26.315415,87.591624
3014,confluence_3013,gauge,76,101,549150.0,2901450.0,26.231819,87.492085
3014,confluence_3013,gauge+site,76,101,549150.0,2901450.0,26.231819,87.492085
3015,confluence_3014,gauge,76,105,550350.0,2901450.0,26.231777,87.504099
3015,confluence_3014,gauge+site,76,105,550350.0,2901450.0,26.231777,87.504099
3016,confluence_3015,gauge,76,129,557550.0,2901450.0,26.231506,87.576181
3016,confluence_3015,gauge+site,76,129,557550.0,2901450.0,26.231506,87.576181
3017,confluence_3016,gauge,77,31,528150.0,2901150.0,26.229676,87.281831
3017,confluence_3016,gauge+site,77,31,528150.0,2901150.0,26.229676,87.281831
3018,confluence_3017,gauge,77,37,529950.0,2901150.0,26.229639,87.299852
3018,confluence_3017,gauge+site,77,37,529950.0,2901150.0,26.229639,87.299852
3019,confluence_3018,gauge,77,38,530250.0,2901150.0,26.229633,87.302856
3019,confluence_3018,gauge+site,77,38,530250.0,2901150.0,26.229633,87.302856
3020,confluence_3019,gauge,77,45,532350.0,2901150.0,26.229587,87.32388
3020,confluence_3019,gauge+site,77,45,532350.0,2901150.0,26.229587,87.32388
3021,confluence_3020,gauge,76,90,545850.0,2901450.0,26.231928,87.459046
3021,confluence_3020,gauge+site,76,90,545850.0,2901450.0,26.231928,87.459046
3022,confluence_3021,gauge,77,54,535050.0,2901150.0,26.229524,87.350911
3022,confluence_3021,gauge+site,77,54,535050.0,2901150.0,26.229524,87.350911
3023,confluence_3022,gauge,77,59,536550.0,2901150.0,26.229486,87.365929
3023,confluence_3022,gauge+site,77,59,536550.0,2901150.0,26.229486,87.365929
3024,confluence_3023,gauge,77,60,536850.0,2901150.0,26.229479,87.368932
3024,confluence_3023,gauge+site,77,60,536850.0,2901150.0,26.229479,87.368932
3025,confluence_3024,gauge,77,62,537450.0,2901150.0,26.229463,87.374939
3025,confluence_3024,gauge+site,77,62,537450.0,2901150.0,26.229463,87.374939
3026,confluence_3025,gauge,77,63,537750.0,2901150.0,26.229455,87.377943
3026,confluence_3025,gauge+site,77,63,537750.0,2901150.0,26.229455,87.377943
3027,confluence_3026,gauge,77,68,539250.0,2901150.0,26.229415,87.39296
3027,confluence_3026,gauge+site,77,68,539250.0,2901150.0,26.229415,87.39296
3028,confluence_3027,gauge,77,82,543450.0,2901150.0,26.229294,87.435008
3028,confluence_3027,gauge+site,77,82,543450.0,2901150.0,26.229294,87.435008
3029,confluence_3028,gauge,77,85,544350.0,2901150.0,26.229266,87.444019
3029,confluence_3028,gauge+site,77,85,544350.0,2901150.0,26.229266,87.444019
3030,confluence_3029,gauge,77,55,535350.0,2901150.0,26.229517,87.353915
3030,confluence_3029,gauge+site,77,55,535350.0,2901150.0,26.229517,87.353915
3031,confluence_3030,gauge,77,88,545250.0,2901150.0,26.229238,87.453029
3031,confluence_3030,gauge+site,77,88,545250.0,2901150.0,26.229238,87.453029
3032,confluence_3031,gauge,76,85,544350.0,2901450.0,26.231975,87.444029
3032,confluence_3031,gauge+site,76,85,544350.0,2901450.0,26.231975,87.444029
3033,confluence_3032,gauge,76,75,541350.0,2901450.0,26.232065,87.413994
3033,confluence_3032,gauge+site,76,75,541350.0,2901450.0,26.232065,87.413994
3034,confluence_3033,gauge,74,104,550050.0,2902050.0,26.237205,87.501118
3034,confluence_3033,gauge+site,74,104,550050.0,2902050.0,26.237205,87.501118
3035,confluence_3034,gauge,74,108,551250.0,2902050.0,26.237163,87.513133
3035,confluence_3034,gauge+site,74,108,551250.0,2902050.0,26.237163,87.513133
3036,confluence_3035,gauge,74,114,553050.0,2902050.0,26.237097,87.531154
3036,confluence_3035,gauge+site,74,114,553050.0,2902050.0,26.237097,87.531154
3037,confluence_3036,gauge,74,123,555750.0,2902050.0,26.236995,87.558187
3037,confluence_3036,gauge+site,74,123,555750.0,2902050.0,26.236995,87.558187
3038,confluence_3037,gauge,74,124,556050.0,2902050.0,26.236983,87.56119
3038,confluence_3037,gauge+site,74,124,556050.0,2902050.0,26.236983,87.56119
3039,confluence_3038,gauge,74,125,556350.0,2902050.0,26.236971,87.564194
3039,confluence_3038,gauge+site,74,125,556350.0,2902050.0,26.236971,87.564194
3040,confluence_3039,gauge,75,48,533250.0,2901750.0,26.234984,87.332906
3040,confluence_3039,gauge+site,75,48,533250.0,2901750.0,26.234984,87.332906
3041,confluence_3040,gauge,76,81,543150.0,2901450.0,26.232012,87.432015
3041,confluence_3040,gauge+site,76,81,543150.0,2901450.0,26.232012,87.432015
3042,confluence_3041,gauge,75,62,537450.0,2901750.0,26.234881,87.374957
3042,confluence_3041,gauge+site,75,62,537450.0,2901750.0,26.234881,87.374957
3043,confluence_3042,gauge,75,73,540750.0,2901750.0,26.234791,87.407996
3043,confluence_3042,gauge+site,75,73,540750.0,2901750.0,26.234791,87.407996
3044,confluence_3043,gauge,75,82,543450.0,2901750.0,26.234712,87.435028
3044,confluence_3043,gauge+site,75,82,543450.0,2901750.0,26.234712,87.435028
3045,confluence_3044,gauge,75,90,545850.0,2901750.0,26.234637,87.459057
3045,confluence_3044,gauge+site,75,90,545850.0,2901750.0,26.234637,87.459057
3046,confluence_3045,gauge,75,94,547050.0,2901750.0,26.234598,87.471071
3046,confluence_3045,gauge+site,75,94,547050.0,2901750.0,26.234598,87.471071
3047,confluence_3046,gauge,75,95,547350.0,2901750.0,26.234588,87.474075
3047,confluence_3046,gauge+site,75,95,547350.0,2901750.0,26.234588,87.474075
3048,confluence_3047,gauge,75,98,548250.0,2901750.0,26.234558,87.483085
3048,confluence_3047,gauge+site,75,98,548250.0,2901750.0,26.234558,87.483085
3049,confluence_3048,gauge,76,55,535350.0,2901450.0,26.232225,87.353923
3049,confluence_3048,gauge+site,76,55,535350.0,2901450.0,26.232225,87.353923
3050,confluence_3049,gauge,75,71,540150.0,2901750.0,26.234808,87.401989
3050,confluence_3049,gauge+site,75,71,540150.0,2901750.0,26.234808,87.401989
3051,confluence_3050,gauge,74,102,549450.0,2902050.0,26.237226,87.495111
3051,confluence_3050,gauge+site,74,102,549450.0,2902050.0,26.237226,87.495111
3052,confluence_3051,gauge,77,89,545550.0,2901150.0,26.229229,87.456032
3052,confluence_3051,gauge+site,77,89,545550.0,2901150.0,26.229229,87.456032
3053,confluence_3052,gauge,77,120,554850.0,2901150.0,26.228903,87.549138
3053,confluence_3052,gauge+site,77,120,554850.0,2901150.0,26.228903,87.549138
3054,confluence_3053,gauge,79,104,550050.0,2900550.0,26.223661,87.50106
3054,confluence_3053,gauge+site,79,104,550050.0,2900550.0,26.223661,87.50106
3055,confluence_3054,gauge,79,114,553050.0,2900550.0,26.223553,87.531093
3055,confluence_3054,gauge+site,79,114,553050.0,2900550.0,26.223553,87.531093
3056,confluence_3055,gauge,79,119,554550.0,2900550.0,26.223497,87.546109
3056,confluence_3055,gauge+site,79,119,554550.0,2900550.0,26.223497,87.546109
3057,confluence_3056,gauge,79,121,555150.0,2900550.0,26.223474,87.552116
3057,confluence_3056,gauge+site,79,121,555150.0,2900550.0,26.223474,87.552116
3058,confluence_3057,gauge,80,37,529950.0,2900250.0,26.221513,87.299831
3058,confluence_3057,gauge+site,80,37,529950.0,2900250.0,26.221513,87.299831
3059,confluence_3058,gauge,80,50,533850.0,2900250.0,26.221426,87.338874
3059,confluence_3058,gauge+site,80,50,533850.0,2900250.0,26.221426,87.338874
3060,confluence_3059,gauge,80,62,537450.0,2900250.0,26.221337,87.374913
3060,confluence_3059,gauge+site,80,62,537450.0,2900250.0,26.221337,87.374913
3061,confluence_3060,gauge,79,102,549450.0,2900550.0,26.223682,87.495054
3061,confluence_3060,gauge+site,79,102,549450.0,2900550.0,26.223682,87.495054
3062,confluence_3061,gauge,80,71,540150.0,2900250.0,26.221264,87.401942
3062,confluence_3061,gauge+site,80,71,540150.0,2900250.0,26.221264,87.401942
3063,confluence_3062,gauge,80,102,549450.0,2900250.0,26.220973,87.495042
3063,confluence_3062,gauge+site,80,102,549450.0,2900250.0,26.220973,87.495042
3064,confluence_3063,gauge,81,30,527850.0,2899950.0,26.218846,87.278802
3064,confluence_3063,gauge+site,81,30,527850.0,2899950.0,26.218846,87.278802
3065,confluence_3064,gauge,81,32,528450.0,2899950.0,26.218835,87.284808
3065,confluence_3064,gauge+site,81,32,528450.0,2899950.0,26.218835,87.284808
3066,confluence_3065,gauge,81,35,529350.0,2899950.0,26.218817,87.293818
3066,confluence_3065,gauge+site,81,35,529350.0,2899950.0,26.218817,87.293818
3067,confluence_3066,gauge,81,39,530550.0,2899950.0,26.218791,87.305831
3067,confluence_3066,gauge+site,81,39,530550.0,2899950.0,26.218791,87.305831
3068,confluence_3067,gauge,81,46,532650.0,2899950.0,26.218745,87.326853
3068,confluence_3067,gauge+site,81,46,532650.0,2899950.0,26.218745,87.326853
3069,confluence_3068,gauge,81,50,533850.0,2899950.0,26.218717,87.338866
3069,confluence_3068,gauge+site,81,50,533850.0,2899950.0,26.218717,87.338866
3070,confluence_3069,gauge,80,88,545250.0,2900250.0,26.221112,87.452997
3070,confluence_3069,gauge+site,80,88,545250.0,2900250.0,26.221112,87.452997
3071,confluence_3070,gauge,77,103,549750.0,2901150.0,26.229089,87.49808
3071,confluence_3070,gauge+site,77,103,549750.0,2901150.0,26.229089,87.49808
3072,confluence_3071,gauge,79,89,545550.0,2900550.0,26.223811,87.456011
3072,confluence_3071,gauge+site,79,89,545550.0,2900550.0,26.223811,87.456011
3073,confluence_3072,gauge,79,58,536250.0,2900550.0,26.224076,87.362908
3073,confluence_3072,gauge+site,79,58,536250.0,2900550.0,26.224076,87.362908
3074,confluence_3073,gauge,77,123,555750.0,2901150.0,26.228869,87.558148
3074,confluence_3073,gauge+site,77,123,555750.0,2901150.0,26.228869,87.558148
3075,confluence_3074,gauge,77,129,557550.0,2901150.0,26.228797,87.576168
3075,confluence_3074,gauge+site,77,129,557550.0,2901150.0,26.228797,87.576168
3076,confluence_3075,gauge,78,30,527850.0,2900850.0,26.226973,87.278821
3076,confluence_3075,gauge+site,78,30,527850.0,2900850.0,26.226973,87.278821
3077,confluence_3076,gauge,78,81,543150.0,2900850.0,26.226594,87.431995
3077,confluence_3076,gauge+site,78,81,543150.0,2900850.0,26.226594,87.431995
3078,confluence_3077,gauge,78,85,544350.0,2900850.0,26.226558,87.444008
3078,confluence_3077,gauge+site,78,85,544350.0,2900850.0,26.226558,87.444008
3079,confluence_3078,gauge,78,105,550350.0,2900850.0,26.22636,87.504075
3079,confluence_3078,gauge+site,78,105,550350.0,2900850.0,26.22636,87.504075
3080,confluence_3079,gauge,78,106,550650.0,2900850.0,26.226349,87.507079
3080,confluence_3079,gauge+site,78,106,550650.0,2900850.0,26.226349,87.507079
3081,confluence_3080,gauge,79,76,541650.0,2900550.0,26.22393,87.416968
3081,confluence_3080,gauge+site,79,76,541650.0,2900550.0,26.22393,87.416968
3082,confluence_3081,gauge,78,114,553050.0,2900850.0,26.226262,87.531105
3082,confluence_3081,gauge+site,78,114,553050.0,2900850.0,26.226262,87.531105
3083,confluence_3082,gauge,78,129,557550.0,2900850.0,26.226089,87.576155
3083,confluence_3082,gauge+site,78,129,557550.0,2900850.0,26.226089,87.576155
3084,confluence_3083,gauge,79,30,527850.0,2900550.0,26.224264,87.278815
3084,confluence_3083,gauge+site,79,30,527850.0,2900550.0,26.224264,87.278815
3085,confluence_3084,gauge,79,33,528750.0,2900550.0,26.224246,87.287825
3085,confluence_3084,gauge+site,79,33,528750.0,2900550.0,26.224246,87.287825
3086,confluence_3085,gauge,79,34,529050.0,2900550.0,26.22424,87.290828
3086,confluence_3085,gauge+site,79,34,529050.0,2900550.0,26.22424,87.290828
3087,confluence_3086,gauge,79,35,529350.0,2900550.0,26.224234,87.293832
3087,confluence_3086,gauge+site,79,35,529350.0,2900550.0,26.224234,87.293832
3088,confluence_3087,gauge,79,47,532950.0,2900550.0,26.224156,87.329872
3088,confluence_3087,gauge+site,79,47,532950.0,2900550.0,26.224156,87.329872
3089,confluence_3088,gauge,79,50,533850.0,2900550.0,26.224135,87.338882
3089,confluence_3088,gauge+site,79,50,533850.0,2900550.0,26.224135,87.338882
3090,confluence_3089,gauge,78,118,554250.0,2900850.0,26.226217,87.543118
3090,confluence_3089,gauge+site,78,118,554250.0,2900850.0,26.226217,87.543118
3091,confluence_3090,gauge,81,53,534750.0,2899950.0,26.218696,87.347876
3091,confluence_3090,gauge+site,81,53,534750.0,2899950.0,26.218696,87.347876
3092,confluence_3091,gauge,74,98,548250.0,2902050.0,26.237267,87.483097
3092,confluence_3091,gauge+site,74,98,548250.0,2902050.0,26.237267,87.483097
3093,confluence_3092,gauge,74,71,540150.0,2902050.0,26.237517,87.401998
3093,confluence_3092,gauge+site,74,71,540150.0,2902050.0,26.237517,87.401998
3094,confluence_3093,gauge,70,47,532950.0,2903250.0,26.248535,87.329941
3094,confluence_3093,gauge+site,70,47,532950.0,2903250.0,26.248535,87.329941
3095,confluence_3094,gauge,70,75,541350.0,2903250.0,26.248318,87.414051
3095,confluence_3094,gauge+site,70,75,541350.0,2903250.0,26.248318,87.414051
3096,confluence_3095,gauge,70,90,545850.0,2903250.0,26.248181,87.45911
3096,confluence_3095,gauge+site,70,90,545850.0,2903250.0,26.248181,87.45911
3097,confluence_3096,gauge,70,95,547350.0,2903250.0,26.248132,87.47413
3097,confluence_3096,gauge+site,70,95,547350.0,2903250.0,26.248132,87.47413
3098,confluence_3097,gauge,70,106,550650.0,2903250.0,26.248019,87.507173
3098,confluence_3097,gauge+site,70,106,550650.0,2903250.0,26.248019,87.507173
3099,confluence_3098,gauge,70,108,551250.0,2903250.0,26.247998,87.51318
3099,confluence_3098,gauge+site,70,108,551250.0,2903250.0,26.247998,87.51318
3100,confluence_3099,gauge,70,115,553350.0,2903250.0,26.247921,87.534208
3100,confluence_3099,gauge+site,70,115,553350.0,2903250.0,26.247921,87.534208
3101,confluence_3100,gauge,70,44,532050.0,2903250.0,26.248556,87.320929
3101,confluence_3100,gauge+site,70,44,532050.0,2903250.0,26.248556,87.320929
3102,confluence_3101,gauge,70,121,555150.0,2903250.0,26.247853,87.552231
3102,confluence_3101,gauge+site,70,121,555150.0,2903250.0,26.247853,87.552231
3103,confluence_3102,gauge,70,126,556650.0,2903250.0,26.247794,87.56725
3103,confluence_3102,gauge+site,70,126,556650.0,2903250.0,26.247794,87.56725
3104,confluence_3103,gauge,70,127,556950.0,2903250.0,26.247783,87.570254
3104,confluence_3103,gauge+site,70,127,556950.0,2903250.0,26.247783,87.570254
3105,confluence_3104,gauge,70,128,557250.0,2903250.0,26.247771,87.573258
3105,confluence_3104,gauge+site,70,128,557250.0,2903250.0,26.247771,87.573258
3106,confluence_3105,gauge,71,31,528150.0,2902950.0,26.245929,87.28187
3106,confluence_3105,gauge+site,71,31,528150.0,2902950.0,26.245929,87.28187
3107,confluence_3106,gauge,71,34,529050.0,2902950.0,26.245911,87.290882
3107,confluence_3106,gauge+site,71,34,529050.0,2902950.0,26.245911,87.290882
3108,confluence_3107,gauge,71,45,532350.0,2902950.0,26.24584,87.323925
3108,confluence_3107,gauge+site,71,45,532350.0,2902950.0,26.24584,87.323925
3109,confluence_3108,gauge,71,61,537150.0,2902950.0,26.245724,87.371987
3109,confluence_3108,gauge+site,71,61,537150.0,2902950.0,26.245724,87.371987
3110,confluence_3109,gauge,70,124,556050.0,2903250.0,26.247818,87.561242
3110,confluence_3109,gauge+site,70,124,556050.0,2903250.0,26.247818,87.561242
3111,confluence_3110,gauge,71,67,538950.0,2902950.0,26.245676,87.390011
3111,confluence_3110,gauge+site,71,67,538950.0,2902950.0,26.245676,87.390011
3112,confluence_3111,gauge,70,42,531450.0,2903250.0,26.248569,87.314921
3112,confluence_3111,gauge+site,70,42,531450.0,2903250.0,26.248569,87.314921
3113,confluence_3112,gauge,69,115,553350.0,2903550.0,26.25063,87.53422
3113,confluence_3112,gauge+site,69,115,553350.0,2903550.0,26.25063,87.53422
3114,confluence_3113,gauge,69,27,526950.0,2903550.0,26.25137,87.269867
3114,confluence_3113,gauge+site,69,27,526950.0,2903550.0,26.25137,87.269867
3115,confluence_3114,gauge,69,35,529350.0,2903550.0,26.251323,87.2939
3115,confluence_3114,gauge+site,69,35,529350.0,2903550.0,26.251323,87.2939
3116,confluence_3115,gauge,69,36,529650.0,2903550.0,26.251316,87.296904
3116,confluence_3115,gauge+site,69,36,529650.0,2903550.0,26.251316,87.296904
3117,confluence_3116,gauge,69,45,532350.0,2903550.0,26.251258,87.32394
3117,confluence_3116,gauge+site,69,45,532350.0,2903550.0,26.251258,87.32394
3118,confluence_3117,gauge,69,46,532650.0,2903550.0,26.251251,87.326944
3118,confluence_3117,gauge+site,69,46,532650.0,2903550.0,26.251251,87.326944
3119,confluence_3118,gauge,69,48,533250.0,2903550.0,26.251237,87.332952
3119,confluence_3118,gauge+site,69,48,533250.0,2903550.0,26.251237,87.332952
3120,confluence_3119,gauge,69,49,533550.0,2903550.0,26.25123,87.335956
3120,confluence_3119,gauge+site,69,49,533550.0,2903550.0,26.25123,87.335956
3121,confluence_3120,gauge,69,118,554250.0,2903550.0,26.250596,87.543232
3121,confluence_3120,gauge+site,69,118,554250.0,2903550.0,26.250596,87.543232
3122,confluence_3121,gauge,69,62,537450.0,2903550.0,26.251134,87.375009
3122,confluence_3121,gauge+site,69,62,537450.0,2903550.0,26.251134,87.375009
3123,confluence_3122,gauge,69,70,539850.0,2903550.0,26.251069,87.399041
